motif	estimatedScale	MSE	optimizedScale	optimizedMSE	motifLength	numberOfKmers
REB1	0.33115685065129086	1.2694867354968982	0.3511568506512909	0.0002566812308737262	9.0	198552
REF6	0.356553050267563	0.4452992533339641	0.366553050267563	0.023578128189752013	9.0	198552
REI1	0.35769041524876866	3.404736004306202	0.39769041524876864	0.006163841413809771	7.0	198552
REL	0.3162740342014982	2.986787404463183	0.34627403420149816	0.01071314483736119	10.0	198552
RELA	0.27137043874098493	3.265465759445973	0.3013704387409849	0.008726194543875186	10.0	198552
RELB	0.3475286942660336	0.34323265732574687	0.3575286942660336	0.005480096780709188	7.0	198552
REST	0.2237434329376585	3.3535828548603206	0.2437434329376585	0.012141891557634402	20.0	198552
REV	0.1879115982277775	21.506444216379798	0.25791159822777754	0.0015305230644440213	14.0	198552
RFX1	0.3723802684499169	1.344811736054842	0.4023802684499169	0.029604496530284578	7.0	198552
RFX2	0.1850931710594488	12.722278819567395	0.22509317105944882	0.004755372377858601	14.0	198552
RFX3	0.20353200726373824	6.958848094933387	0.23353200726373824	0.03413516192031882	16.0	198552
RFX4	0.19795532024785537	7.002242358202976	0.22795532024785536	9.096290530756536e-06	13.0	198552
RFX5	0.1948954174852949	6.115093839303371	0.2248954174852949	0.06762107828953241	14.0	198552
RFX7	0.2981841122513212	5.72202772168222	0.3481841122513212	0.04301100138842838	8.0	198552
RGM1	0.37651232582839833	7.819654693374961	0.4665123258283983	0.015484879710929057	5.0	198552
RGT1	0.36364203300105413	1.346403186891256	0.38364203300105415	0.03493590710293409	8.0	198552
RHOXF1	0.3940442771933535	0.7512343750561727	0.4140442771933535	0.005724529076784445	6.0	198552
RIM101	0.3358704856674841	0.0010266520006586976	0.3358704856674841	0.0010266520006586976	7.0	198552
RIN	0.2603350972036915	10.459502558140517	0.3203350972036915	0.0025444329447476643	10.0	198552
RLM1	0.23042915519608403	10.657126048137123	0.280429155196084	0.027414045615168667	14.0	198552
RME1	0.2511514072723727	15.775818796902712	0.3311514072723727	0.0642824014953693	10.0	198552
RORA	0.32221979281035995	0.09722364605124349	0.32221979281035995	0.09722364605124349	11.0	198552
RORB	0.3200756639161151	0.5423263075869791	0.3300756639161151	0.014773838580111668	10.0	198552
RORC	0.32061173240479535	0.8101317821581404	0.34061173240479536	0.06988907528151246	10.0	198552
ROX1	0.29841839702213474	2.124313552020061	0.31841839702213476	0.017060535345514667	12.0	198552
RPH1	0.3384739866671487	4.3142980608944	0.37847398666714865	0.0013223780251309788	7.0	198552
RPN4	0.3009577344061463	7.228908349678053	0.3609577344061463	0.03431492050252482	7.0	198552
RREB1	0.18509101366457048	15.157594706919996	0.23509101366457047	0.21762818448886315	19.0	198552
RTG3	0.23371985068682655	6.459651327519216	0.2737198506868265	0.03451147967168518	8.0	198552
RUNX1	0.32117048808838244	2.4307638084311267	0.35117048808838247	0.006952562357641908	11.0	198552
RUNX2	0.32224977501993063	6.359392518477505	0.3722497750199306	0.005341269286150358	9.0	198552
RUNX3	0.3886844435497405	0.05787360239962627	0.39868444354974053	0.055237386216581086	8.0	198552
RVE1	0.32216500663312675	6.5351480537099675	0.37216500663312674	0.012264558700688743	9.0	198552
RVE4	0.2988860226190741	8.515080951090187	0.3588860226190741	0.0007438538830721528	9.0	198552
RVE5	0.30917048264783825	7.629609908747087	0.36917048264783825	0.005282593319198173	9.0	198552
RVE6	0.30914410013360777	7.469034082654094	0.35914410013360776	0.047122326918665795	9.0	198552
RVE7	0.29895235157895	6.916329367433773	0.34895235157895	0.00015207937220907536	9.0	198552
RVE7L	0.3122447976736373	6.959632145451057	0.36224479767363726	0.0085078425357448	9.0	198552
RVE8	0.3093574913795238	6.762330296160061	0.3593574913795238	0.006826276024570129	9.0	198552
RXRA::VDR	0.240216197672034	2.0946843336127388	0.260216197672034	0.08147980702073784	15.0	198552
RXRB	0.2143242012914125	3.2961330562567364	0.2343242012914125	0.0012691862769188776	14.0	198552
RXRG	0.24418835530626853	5.252383647806437	0.2741883553062685	0.00304088092370828	14.0	198552
Rarb	0.23713588244964373	2.359513802186249	0.25713588244964375	0.10241881502838739	17.0	198552
Rarg	0.2563100361897996	0.5904639894545405	0.2663100361897996	0.003922504139996976	15.0	198552
Rax	0.13585546354478473	29.00714234900339	0.3658554635447847	0.020619024978280855	6.0	198552
Rel	0.27360766295592875	7.300504722190987	0.32360766295592874	0.006111061809554113	10.0	198552
Rfx	0.24994705601793382	2.247163304187843	0.26994705601793384	0.018728892299052044	13.0	198552
Rfx1	0.23382972659384793	7.017139869147214	0.2738297265938479	0.1478747671413669	14.0	198552
Rfx6	0.31794951175938685	0.6279570722350276	0.32794951175938686	0.049852831376749875	9.0	198552
Rhox11	0.34249137583267564	2.8089663142219887	0.3824913758326756	0.059933850893283375	9.0	198552
Runx1	0.3607051646329454	4.4232294319235095	0.4107051646329454	0.020576111414850277	9.0	198552
Rx	0.15935344715902477	33.69989787601975	0.3493534471590248	0.06120572175105268	7.0	198552
Rxra	0.250263353270325	1.7766778269620165	0.270263353270325	0.1476259457215062	14.0	198552
SATB1	0.3136946318691354	6.248211487396733	0.36369463186913537	0.042667692533160904	7.0	198552
SBP6	0.36577246874551556	0.9349031691913985	0.3857724687455156	7.339124273848893e-05	8.0	198552
SBP8	0.3725929839187417	0.372271946561877	0.3825929839187417	0.014283097550035512	8.0	198552
SCRT1	0.3235473441502401	1.3558093889757585	0.34354734415024013	7.833614134861663e-05	10.0	198552
SCRT2	0.33136956742546486	0.9196611454080101	0.3513695674254649	0.025771942382797702	10.0	198552
SEP1	0.26166040568014076	8.439898976240846	0.31166040568014075	0.0793045794352946	13.0	198552
SEP3	0.29788333051613547	10.471616016266033	0.3678833305161355	0.0009040482924104254	10.0	198552
SFL1	0.34554749760139813	2.322357139873673	0.37554749760139816	0.0005535904176949893	10.0	198552
SFP1	0.1150255495315635	29.067308306895857	0.23502554953156352	0.0007816841206571226	10.0	198552
SGR5	0.29243303113758684	6.393274317784118	0.3324330311375868	0.09117784347298746	13.0	198552
SHOX	0.18361317010839337	31.24013615445954	0.38361317010839335	4.188339389484861e-05	6.0	198552
SIP4	0.2777593273819449	8.08720469921548	0.3377593273819449	0.0023484241014172487	6.0	198552
SIX1	0.31935709127167394	2.5374058441126013	0.3493570912716739	0.002026693489895989	9.0	198552
SIX2	0.3054229785196585	2.2828803789542724	0.3254229785196585	0.05459752621264601	11.0	198552
SIZF2	0.25845329694684466	6.471402994628536	0.29845329694684464	0.004322794485991209	9.0	198552
SKN7	0.22726577925806382	32.25791359749863	0.3672657792580638	0.002007593844483305	5.0	198552
SKO1	0.2883166190244071	1.9473722184052027	0.3083166190244071	0.005557133387138703	10.0	198552
SMAD2	0.3900851586125199	0.5144426514839194	0.41008515861251993	0.011322543531485395	6.0	198552
SMAD3	0.27562943126966405	2.531300945522306	0.29562943126966407	0.105851132930268	10.0	198552
SMAD5	0.2551990217649659	5.589179313995951	0.2951990217649659	0.07530109434437482	10.0	198552
SMB	0.40417205738795065	0.3977053434295369	0.41417205738795065	0.043475746549766554	7.0	198552
SMZ	0.328365161300968	0.7995852128943296	0.348365161300968	0.03661961271257085	8.0	198552
SNAI1	0.38222999031387767	0.48191219136770624	0.4022299903138777	0.048880803180702447	7.0	198552
SNAI2	0.33447499203106895	1.6808160235246605	0.35447499203106897	0.07020587638780293	8.0	198552
SNAI3	0.32680655414697896	1.4972551185352885	0.346806554146979	0.015076808432902268	9.0	198552
SNT2	0.2737812086692028	3.2184297846968004	0.3037812086692028	0.01501384977801822	10.0	198552
SOC1	0.2814149516488234	9.250561131021435	0.3414149516488234	0.06708718755850353	13.0	198552
SOHLH2	0.27523517529610875	2.2746251243383617	0.29523517529610876	0.05368627744075491	8.0	198552
SOK2	0.36010483927455056	1.5432514197292566	0.39010483927455053	0.010170346417354568	6.0	198552
SOL1	0.17642229308423832	26.567660859937796	0.2664222930842383	0.05266563901728427	15.0	198552
SOX10	0.41848955142175176	0.6853877446637918	0.4384895514217518	0.002886077131934642	6.0	198552
SOX12	0.33415516260448463	2.932524458858901	0.36415516260448466	0.012279244663323533	10.0	198552
SOX13	0.33996088486198395	5.012894822024821	0.38996088486198394	0.009764197685110582	7.0	198552
SOX14	0.3105011640565059	7.360902690419415	0.3705011640565059	0.020864266472073414	9.0	198552
SOX15	0.29809046175728066	16.92018605131967	0.41809046175728065	0.00867778384011509	7.0	198552
SOX18	0.3584998368133147	2.4664775515019337	0.3884998368133147	0.04098277954005876	8.0	198552
SOX2	0.3349503503767507	7.0299536884652465	0.3949503503767507	0.00803070976658221	7.0	198552
SOX21	0.25094702587719564	4.0789830995037955	0.28094702587719567	0.0882057834096481	15.0	198552
SOX4	0.3396398181176541	5.846490659702161	0.3896398181176541	0.04278380219399578	8.0	198552
SOX8	0.3373713487141579	10.962358953107604	0.42737134871415794	0.0021518190492301643	7.0	198552
SOX9	0.351949986332625	5.987043236786108	0.411949986332625	0.025731920266704355	8.0	198552
SP1	0.23585641387027226	13.705368538406336	0.3058564138702723	0.0006964854771776659	9.0	198552
SP2	0.2509137766129315	12.556567285432227	0.3209137766129315	0.015865376862209277	9.0	198552
SP3	0.2648435537486206	7.64373239987057	0.3148435537486206	0.00887383342572676	11.0	198552
SP4	0.261859485563345	8.684106060157335	0.311859485563345	0.08509884377320474	9.0	198552
SP5	0.33286354098389886	6.32021722048097	0.39286354098389886	0.024606824211612865	6.0	198552
SP8	0.27092752774544454	6.535691494056936	0.3109275277454445	0.06182016388955648	11.0	198552
SP9	0.23675128381117952	14.996496367771423	0.30675128381117955	0.045728461425702416	10.0	198552
SPDEF	0.3181709064717256	1.1977956493576087	0.3381709064717256	0.0038312060511924333	10.0	198552
SPI1	0.26627708649430404	5.730557288946871	0.306277086494304	0.10040875454157552	16.0	198552
SPIB	0.29446943971653905	2.211673679282681	0.31446943971653907	0.04321889734419715	13.0	198552
SPIC	0.31204306495656225	3.758664773442213	0.3420430649565622	0.08244948523234792	13.0	198552
SPL1	0.32998265080441735	0.6998187310248555	0.3499826508044174	0.06561045923646282	8.0	198552
SPL10	0.3569019111213584	0.6374557733428556	0.3769019111213584	0.020622305085419648	6.0	198552
SPL11	0.3203342532476238	1.4003196457470946	0.34033425324762384	0.013123956317387057	8.0	198552
SPL11A	0.2468694806005469	2.172804649393737	0.2668694806005469	0.03827664626676913	12.0	198552
SPL11B	0.18499850718483998	6.593356945648321	0.21499850718483998	0.22409759732269094	15.0	198552
SPL12	0.40746653768657354	1.1816731138269596	0.4374665376865735	0.006101579949431583	6.0	198552
SPL12B	0.21391593238352202	4.549382302138619	0.233915932383522	0.12772489417236962	14.0	198552
SPL13A	0.3419943923060296	0.4502907082408536	0.35199439230602964	0.02257029357041181	8.0	198552
SPL13B	0.20710902849337537	5.779208031725222	0.23710902849337537	0.1418084404766668	13.0	198552
SPL14	0.34585702032403126	1.1358424649914336	0.3658570203240313	0.0024628621207335296	7.0	198552
SPL14B	0.22110020673557002	3.863466397784357	0.24110020673557	0.046043079788042854	13.0	198552
SPL15	0.3413217387844516	0.9923382124439459	0.3613217387844516	0.01283718475052324	8.0	198552
SPL15A	0.23522223615747087	4.922527335580123	0.26522223615747087	0.0650507594847923	14.0	198552
SPL15B	0.32999163306030094	5.808685447101819	0.3799916330603009	0.03010662806175985	7.0	198552
SPL15D	0.2727248579826009	2.5509113764405154	0.30272485798260085	0.09817493299126666	10.0	198552
SPL16A	0.26770324341804624	2.022440613066751	0.28770324341804626	6.072544097704457e-05	11.0	198552
SPL16D	0.23231431132604877	4.693449292767659	0.26231431132604877	0.022027030827777398	13.0	198552
SPL18A	0.22998353780709105	3.722248959304458	0.24998353780709104	0.03661326688841308	14.0	198552
SPL19B	0.20982449214676277	5.16287640550569	0.22982449214676276	0.18697401476259418	13.0	198552
SPL1D	0.22268165787094313	6.347184476591177	0.2526816578709431	0.002560139574166998	14.0	198552
SPL2A	0.20140017406157087	5.1255715089006175	0.23140017406157087	0.18970405170645036	13.0	198552
SPL2B	0.2350509740577322	4.666044103614892	0.2650509740577322	0.03525380996936945	13.0	198552
SPL3	0.32711317547939134	0.9139329058405621	0.34711317547939136	0.017115273080526183	8.0	198552
SPL3A	0.2540037306947423	2.803968632603073	0.2740037306947423	0.05542133349681091	12.0	198552
SPL3B	0.21945390552582258	4.136166207926809	0.23945390552582257	0.15573157830383402	14.0	198552
SPL3D	0.2142430383718597	4.503126664366489	0.2342430383718597	0.189544915328827	13.0	198552
SPL4	0.4135278103181202	0.12283585180855473	0.4235278103181202	0.0022180860401676953	5.0	198552
SPL4A	0.2136891423620778	4.539105277523009	0.2336891423620778	0.20223123762273013	13.0	198552
SPL4D	0.2558322519898736	3.1625378320914366	0.2758322519898736	0.10705540784242269	12.0	198552
SPL5	0.32260074580176246	0.5404161232427032	0.33260074580176247	0.025331196362609436	9.0	198552
SPL5A	0.217594712624151	4.030935638832778	0.237594712624151	0.08280379062993838	13.0	198552
SPL5B	0.32563468577876536	4.953466470017629	0.38563468577876536	0.04266437353146173	7.0	198552
SPL5D	0.21124026664693185	4.026455062301899	0.23124026664693184	0.06748188204188746	14.0	198552
SPL6A	0.2708530702700691	2.7344894337149435	0.2908530702700691	0.10539582999691738	11.0	198552
SPL7	0.3250150996335893	1.5900275602685947	0.34501509963358934	0.06219925479048506	6.0	198552
SPL7A	0.2604436991709609	4.164494886027721	0.2904436991709609	0.009999625137304475	11.0	198552
SPL7B	0.18985890811388828	5.1682439260554744	0.20985890811388827	0.05673324494503191	15.0	198552
SPL8	0.2697572109185632	7.913844358004536	0.3097572109185632	0.08875907872706756	16.0	198552
SPL8A	0.2942312037987895	3.2288318667406917	0.32423120379878945	0.001274499742892303	9.0	198552
SPL8B	0.31178329518284764	1.6392387089083194	0.33178329518284766	0.021659008928468903	9.0	198552
SPL8D1	0.3199999772309509	1.1180129227283173	0.33999997723095093	0.010944534444399074	10.0	198552
SPL9	0.3502487425663841	0.3533076799469716	0.3602487425663841	0.006529255578852812	7.0	198552
SPL9D	0.20819010804849564	4.675708056159004	0.22819010804849563	0.2032109382916115	14.0	198552
SPT	0.26871489023667344	1.9827159069519091	0.28871489023667346	0.028630722423749123	7.0	198552
SPT15	0.1598408476941928	28.10935178155068	0.2698408476941928	0.01398339990960006	11.0	198552
SPT2	0.3030377424928248	3.3494115503103177	0.3330377424928248	0.0005599952659622939	10.0	198552
SPT23	0.2858494052472321	12.55217711518121	0.35584940524723213	0.05836468890810182	8.0	198552
SRD1	0.41094571876457375	1.8808815430530086	0.45094571876457373	0.03875272787717995	6.0	198552
SREBF1	0.2718808034445988	3.0888612064667424	0.3018808034445988	0.09446543691672066	10.0	198552
SREBF2	0.23283373174213143	4.180124412053852	0.2628337317421314	0.09082778859590199	10.0	198552
SREBP	0.26972283936080754	2.718593478716211	0.28972283936080756	0.08976547864161502	10.0	198552
SRF	0.24525192373522445	3.575085617854099	0.26525192373522444	0.12987960489928307	16.0	198552
SRM1	0.36318952780714786	1.149050425811872	0.3831895278071479	0.006374186593151315	9.0	198552
SRY	0.29135095305140907	18.86192585730724	0.42135095305140907	0.02530487397183131	7.0	198552
STAT1	0.28811245383358697	4.236163028375569	0.32811245383358695	0.07641616074662724	9.0	198552
STAT1::STAT2	0.2655641123472704	5.853529129602937	0.3055641123472704	0.015579573043132506	13.0	198552
STAT3	0.2627373437098793	11.054438069859842	0.3327373437098793	0.049306688798079305	9.0	198552
STB3	0.2932145618046085	8.001742001899048	0.34321456180460846	0.00717400914243683	11.0	198552
STB4	0.3484567939963225	2.244869546477096	0.3784567939963225	0.0018167553701446903	7.0	198552
STB5	0.3008806655595274	10.085237749599381	0.3708806655595274	0.0031733987034638206	8.0	198552
STE12	0.3292356917098052	4.887842943105067	0.3792356917098052	0.03410892011110062	7.0	198552
STP1	0.2597832423406754	11.646551332338769	0.3197832423406754	0.03055585375420093	8.0	198552
STP2	0.19285923401934826	24.039659197599835	0.3028592340193483	0.005640302774512755	9.0	198552
STP3	0.34260786988209135	14.37580808231104	0.42260786988209137	1.964788539731976e-05	6.0	198552
STP4	0.35177192587995576	11.265420244901312	0.42177192587995577	0.0017603162864579273	6.0	198552
SUT2	0.2993818751701331	2.8592953447264766	0.32938187517013306	0.009089689993608437	10.0	198552
SVP	0.2803667241021998	8.424449050230836	0.3303667241021998	0.002845401834839045	16.0	198552
SWI4	0.3409415139229379	0.7898786313150831	0.36094151392293794	0.05031980102141811	8.0	198552
SWI5	0.34731260257711105	3.2767915156732013	0.38731260257711103	0.019358638745381657	7.0	198552
Scr	0.2975104781760695	8.740103966089288	0.3675104781760695	0.021146367635495145	7.0	198552
Shox2	0.18934360030018074	29.835597031292714	0.39934360030018073	0.045368165597902764	6.0	198552
Six3	0.2849192504050145	3.5174799231429867	0.31491925040501445	0.004089064855394791	11.0	198552
Six3_6	0.3560959089358207	3.11852559171151	0.3960959089358207	0.008748627797239412	6.0	198552
Six4	0.4024916914876267	0.005304778947865483	0.4024916914876267	0.005304778947865483	6.0	198552
Smad4	0.3693611758091809	0.10973397648796532	0.3793611758091809	0.01710318013520741	7.0	198552
Snail	0.4059333474492221	0.7310593643391434	0.4259333474492221	0.003625806414346766	6.0	198552
Sox1	0.2573051174919511	3.7492827263440587	0.27730511749195114	0.14276642670164694	15.0	198552
Sox100B	0.25314859010429347	10.639245905922476	0.31314859010429347	0.0348092734325327	8.0	198552
Sox102F	0.29398638481461925	2.8308877974083955	0.3239863848146193	0.02560253388662436	12.0	198552
Sox11	0.35045372670825653	1.730326223048382	0.3804537267082565	0.012704283251568806	8.0	198552
